"","lfdn","external_lfdn","tester","dispcode","lastpage","quality","duration","c_0001","p_0001","v_113","v_114","meduse_1","meduse_2","meduse_3","medtime_1","medtime_2","medtime_3","medcondsoz_1","medcondsoz_2","medcondsoz_3","medcondsoz_4","medcondsoz_5","medcondsoz_6","medcondsoz_7","medcondsoz_8","medcondsoz_9","medcondsoz_10","v_48","medcondsoz_11","med_act","finan1","finan2","finan3","trust1","trust2","trust3","trust4","trust5","tsec1","tsec2","tsec3","tfree1","tfree2","tfree3","ssec1","ssec2","ssec3","sfree1","sfree2","sfree3","att","man_finance","man_finance_ctrl","man_eff","man_eff_ctrl","man_acc1","man_acc2","narrative_1","narrative_2","narrative_3","narrative_4","narrative_5","narrative_6","narrative_7","narrative_8","man_check1","man_check2","v_126","v_127","heiz1","heiz2","heiz3","heiz4","heiz5","heiz6","heiz7","heiz8","heiz9","heiz10","v_109","pol","v_7","SES","gender","age","browser","referer","device_type","participant_browser","participant_browser_version","participant_os","participant_device","participant_brand","participant_model","participant_isbot","participant_continent","participant_country","participant_region","participant_city","participant_latitude","participant_longitude","quota","quota_assignment","quota_rejected_id","page_history","hflip","vflip","output_mode","javascript","flash","session_id","language","cleaned","ats","datetime","date_of_last_access","date_of_first_mail","rts7164300","rts7164302","rts7164304","rts7164305","rts7164306","rts7164307","rts7164308","rts7164309","rts7164310","rts7164312","rts7164313","rts7164314","rts7164315","rts7164316","rts7164317","rts7164318","rts7164319","rts7164320","rts7164321","rts7164322","rnd_pg_7164311_1","rnd_pg_7164311_2","rnd_pg_7164311_3","rnd_pg_7164311_4","rnd_pg_7164311_5","rnd_pg_7164311_6","rnd_pg_7164311_7","rnd_pg_7164311_8"
"2021",237,0,0,31,7164323,NA,1273,1,291086031667451,0,1,7,0,7,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,5,6,4,3,4,3,5,7,5,4,4,2,6,4,3,2,2,4,1,5,NA,5,NA,4,3,4,5,5,5,5,5,5,5,4,4,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,6,NA,7,1,61,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36 Edg/130.0.0.0","https://deref-gmx.net/",0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,"7164300,7164301,7164304,7164305,7164306,7164307,7164308,7164309,7164310,7164311,7164313,7164319,7164315,7164314,7164316,7164312,7164318,7164317,7164320,7164321,7164322,7164323",0,1,0,NA,NA,"827cccfa763a3a8db17e6029728d96df",1,0,1730366899,"2024-10-31 09:28:19","2024-10-31 09:49:32","0000-00-00 00:00:00",4,0,74,139,193,374,436,493,504,1038,546,931,881,996,1187,1117,583,1209,1220,1273,7164313,7164319,7164315,7164314,7164316,7164312,7164318,7164317
"2031",238,0,0,31,7164323,NA,498,1,291182959814770,0,1,2,3,9,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,3,1,4,2,1,5,7,6,7,6,5,7,6,7,7,7,6,2,4,NA,3,NA,1,1,5,2,5,1,4,2,3,1,3,3,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,8,"Freihe Wähler",4,2,56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,"7164300,7164301,7164304,7164305,7164306,7164307,7164308,7164309,7164310,7164311,7164315,7164318,7164313,7164316,7164314,7164319,7164317,7164312,7164320,7164321,7164322,7164323",0,0,0,NA,NA,"b4e5df55cdbfbf96c9fdeb59b91be1c0",1,0,1730366992,"2024-10-31 09:29:52","2024-10-31 09:38:10","0000-00-00 00:00:00",4,0,74,113,152,178,223,261,265,415,296,360,275,345,408,285,377,432,438,498,7164315,7164318,7164313,7164316,7164314,7164319,7164317,7164312
"2041",239,0,0,31,7164323,NA,651,1,291182959624232,0,1,2,5,8,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,6,6,5,4,3,6,5,4,4,3,4,3,3,4,3,3,3,3,3,1,3,NA,5,NA,3,3,3,3,2,3,2,3,2,3,3,3,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,4,NA,8,1,80,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,"7164300,7164301,7164304,7164305,7164306,7164307,7164308,7164309,7164310,7164311,7164313,7164317,7164314,7164318,7164315,7164316,7164319,7164312,7164320,7164321,7164322,7164323",0,1,0,NA,NA,"e4c0f47761c0e263999fbb5f7e215dd3",1,0,1730367136,"2024-10-31 09:32:16","2024-10-31 09:43:07","0000-00-00 00:00:00",14,0,102,158,214,244,311,358,375,567,403,450,497,514,436,463,536,582,594,651,7164313,7164317,7164314,7164318,7164315,7164316,7164319,7164312
"2051",240,0,0,31,7164323,NA,463,1,291182959966386,0,1,5,9,9,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,5,5,5,1,5,6,1,4,4,4,4,4,7,7,6,7,7,6,1,4,NA,4,NA,1,1,2,4,1,4,1,5,3,3,2,3,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,2,NA,7,1,78,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","https://survey.maximiles.com/",0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,"7164300,7164301,7164304,7164305,7164306,7164307,7164308,7164309,7164310,7164311,7164319,7164316,7164312,7164313,7164314,7164315,7164317,7164318,7164320,7164321,7164322,7164323",1,0,0,NA,NA,"e25d637dbd6bde0af280e87af80c975b",1,0,1730367513,"2024-10-31 09:38:33","2024-10-31 09:46:16","0000-00-00 00:00:00",4,0,46,85,120,163,213,248,260,304,335,349,367,290,380,402,282,417,423,463,7164319,7164316,7164312,7164313,7164314,7164315,7164317,7164318
"2061",241,0,0,31,7164323,NA,519,1,291182959761498,0,1,2,1,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,6,5,2,3,1,7,7,6,5,6,4,7,6,7,6,7,7,2,5,NA,2,NA,1,1,4,1,4,4,4,4,2,4,1,2,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,1,NA,4,2,63,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","https://survey.maximiles.com/",0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,"7164300,7164301,7164304,7164305,7164306,7164307,7164308,7164309,7164310,7164311,7164313,7164318,7164312,7164319,7164317,7164315,7164314,7164316,7164320,7164321,7164322,7164323",0,1,0,NA,NA,"0c3b102b748fd1dd70faa089231f4da4",1,0,1730368030,"2024-10-31 09:47:10","2024-10-31 09:55:49","0000-00-00 00:00:00",5,0,66,136,186,227,302,337,342,380,354,419,411,428,400,367,390,450,469,519,7164313,7164318,7164312,7164319,7164317,7164315,7164314,7164316
"2071",242,0,0,31,7164323,NA,475,1,291086030781616,0,1,2,2,2,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,6,7,4,1,6,7,2,6,1,5,4,4,2,5,2,2,2,5,2,2,NA,4,NA,4,4,2,5,1,5,1,5,4,5,4,5,NA,NA,0,0,0,0,1,0,0,0,0,1,"Fernheizung",2,NA,5,2,70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36 Edg/130.0.0.0",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,"7164300,7164301,7164304,7164305,7164306,7164307,7164308,7164309,7164310,7164311,7164317,7164319,7164312,7164316,7164313,7164318,7164315,7164314,7164320,7164321,7164322,7164323",1,0,0,NA,NA,"7a093f2d91b8dc651fd76aef579f3913",1,0,1730368231,"2024-10-31 09:50:31","2024-10-31 09:58:26","0000-00-00 00:00:00",5,0,47,91,138,153,201,230,240,319,349,405,389,332,275,367,301,419,443,475,7164317,7164319,7164312,7164316,7164313,7164318,7164315,7164314
"2081",244,0,0,31,7164323,NA,626,1,291182959872139,0,1,1,0,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,5,4,3,3,2,4,4,3,5,4,5,7,7,7,7,7,7,2,5,NA,2,NA,2,1,4,3,5,5,3,4,4,4,2,1,NA,NA,0,1,1,1,0,1,0,0,0,0,NA,8,"Freie Wähler",5,2,75,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,"7164300,7164301,7164304,7164305,7164306,7164307,7164308,7164309,7164310,7164311,7164316,7164319,7164318,7164313,7164312,7164315,7164317,7164314,7164320,7164321,7164322,7164323",1,1,0,NA,NA,"c2f0c2a2c377efbff98036b979774c7e",1,0,1730371492,"2024-10-31 10:44:52","2024-10-31 10:55:18","0000-00-00 00:00:00",7,0,86,140,187,213,267,306,311,443,434,519,462,355,493,419,383,540,568,626,7164316,7164319,7164318,7164313,7164312,7164315,7164317,7164314
"2091",245,0,0,31,7164323,NA,790,1,290718018252003,0,1,9,1,9,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,6,6,4,5,4,5,4,4,1,5,4,2,4,4,4,6,6,6,2,3,NA,6,NA,3,3,4,3,2,2,1,3,3,3,3,3,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,10,NA,5,1,62,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","https://survey.maximiles.com/",0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,"7164300,7164301,7164304,7164305,7164306,7164307,7164308,7164309,7164310,7164311,7164316,7164318,7164315,7164319,7164314,7164312,7164317,7164313,7164320,7164321,7164322,7164323",0,0,0,NA,NA,"df0d26d077b307072b14988cdf7ac01b",1,0,1730371805,"2024-10-31 10:50:05","2024-10-31 11:03:15","0000-00-00 00:00:00",12,0,88,147,212,364,405,468,473,680,723,671,596,504,693,549,642,737,748,790,7164316,7164318,7164315,7164319,7164314,7164312,7164317,7164313
"2101",246,0,0,31,7164323,NA,641,1,291086031948907,0,1,1,1,9,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,7,7,5,5,3,5,5,3,2,3,4,4,4,3,3,3,5,4,5,1,3,NA,5,NA,4,4,3,4,1,4,1,4,3,4,4,4,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,2,NA,6,2,80,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36 Edg/130.0.0.0","https://mingle.respondi.de/survey/my-surveys",0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,"7164300,7164301,7164304,7164305,7164306,7164307,7164308,7164309,7164310,7164311,7164319,7164314,7164313,7164318,7164312,7164315,7164317,7164316,7164320,7164321,7164322,7164323",0,0,0,NA,NA,"bc8e0bcce3f2d6750b3741a23b228bac",1,0,1730372190,"2024-10-31 10:56:30","2024-10-31 11:07:11","0000-00-00 00:00:00",5,0,75,126,169,264,308,364,375,490,437,415,524,579,556,464,398,594,603,641,7164319,7164314,7164313,7164318,7164312,7164315,7164317,7164316
"2111",247,0,0,31,7164323,NA,533,1,291182960277557,0,1,1,1,4,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,3,4,3,2,3,4,4,5,4,5,4,6,6,5,5,5,5,5,2,3,NA,2,NA,2,2,2,3,2,3,2,2,2,3,1,2,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,2,NA,5,2,75,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,"7164300,7164301,7164304,7164305,7164306,7164307,7164308,7164309,7164310,7164311,7164316,7164317,7164315,7164313,7164319,7164314,7164312,7164318,7164320,7164321,7164322,7164323",1,0,0,NA,NA,"183a29ea517c206e830754b75d36d432",1,0,1730372298,"2024-10-31 10:58:18","2024-10-31 11:07:11","0000-00-00 00:00:00",11,0,96,157,211,223,285,336,342,451,421,440,412,365,379,461,428,484,495,533,7164316,7164317,7164315,7164313,7164319,7164314,7164312,7164318
"2121",248,0,0,31,7164323,NA,1833,1,291182959492345,0,1,2,8,8,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,6,6,6,5,3,4,3,2,5,4,5,6,4,4,4,4,5,5,5,1,2,NA,5,NA,4,4,5,4,4,5,4,4,4,3,4,4,NA,NA,0,1,0,0,1,0,0,0,0,0,NA,1,NA,7,2,70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,"7164300,7164301,7164304,7164305,7164306,7164307,7164308,7164309,7164310,7164311,7164313,7164319,7164312,7164314,7164317,7164318,7164316,7164315,7164320,7164321,7164322,7164323",0,1,0,NA,NA,"994edb486f6c7aa37262ef36c2f145d2",1,0,1730373692,"2024-10-31 11:21:32","2024-10-31 11:52:05","0000-00-00 00:00:00",7,0,70,119,170,180,223,265,278,377,330,403,499,484,434,462,353,1753,1787,1832,7164313,7164319,7164312,7164314,7164317,7164318,7164316,7164315
"2131",250,0,0,31,7164323,NA,452,1,291182960359504,0,1,2,4,5,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,7,7,4,5,2,4,4,4,3,3,4,3,3,5,6,6,6,6,6,2,2,NA,4,NA,3,3,4,4,3,4,2,4,3,4,3,3,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,1,NA,6,2,77,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,"7164300,7164301,7164304,7164304,7164304,7164305,7164306,7164307,7164308,7164309,7164310,7164311,7164314,7164312,7164315,7164317,7164313,7164318,7164319,7164316,7164320,7164321,7164322,7164323",1,1,0,NA,NA,"e1faec0e6553d167530f5d8f97a32410",1,0,1730375835,"2024-10-31 11:57:15","2024-10-31 12:04:47","0000-00-00 00:00:00",8,0,78,130,173,181,224,268,274,309,344,296,320,380,334,351,364,396,406,452,7164314,7164312,7164315,7164317,7164313,7164318,7164319,7164316
"2141",252,0,0,31,7164323,NA,777,1,291086031287406,0,1,2,9,9,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,4,7,5,1,5,5,3,4,3,2,2,2,6,6,0,5,5,5,1,4,NA,6,NA,3,4,1,5,1,5,1,5,4,5,4,4,NA,NA,0,1,0,0,0,1,0,0,0,0,NA,3,NA,7,1,69,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0","https://survey.maximiles.com/",0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,"7164300,7164301,7164304,7164305,7164306,7164307,7164308,7164309,7164310,7164311,7164316,7164318,7164312,7164319,7164313,7164317,7164314,7164315,7164320,7164321,7164322,7164323",1,1,0,NA,NA,"8f11a02604e899e6c8609aad13ed0c0e",1,0,1730378641,"2024-10-31 12:44:01","2024-10-31 12:56:58","0000-00-00 00:00:00",6,0,52,104,152,320,362,408,420,539,590,654,696,473,630,507,564,715,730,777,7164316,7164318,7164312,7164319,7164313,7164317,7164314,7164315
"2151",253,0,0,31,7164323,NA,686,1,291182960330823,0,1,8,9,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,6,3,2,3,1,7,7,7,6,4,4,7,7,7,7,7,7,1,5,NA,4,NA,2,1,3,4,3,3,3,4,4,3,2,2,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,7,NA,4,2,72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,"7164300,7164301,7164304,7164305,7164306,7164307,7164308,7164309,7164310,7164311,7164315,7164312,7164314,7164317,7164318,7164313,7164319,7164316,7164320,7164321,7164322,7164323",0,0,0,NA,NA,"6be7e15851630d0d99625d6134feb3d2",1,0,1730381380,"2024-10-31 13:29:40","2024-10-31 13:41:06","0000-00-00 00:00:00",8,0,131,185,227,246,288,330,333,424,535,462,389,603,492,523,562,635,642,686,7164315,7164312,7164314,7164317,7164318,7164313,7164319,7164316
"2161",254,0,0,31,7164323,NA,571,1,291182960066784,0,1,1,5,8,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,6,6,5,6,2,4,3,2,7,4,5,2,2,2,4,4,4,5,5,1,3,NA,3,NA,3,2,5,4,3,3,2,4,2,3,3,3,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,2,NA,5,2,64,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","https://survey.maximiles.com/",0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,"7164300,7164301,7164304,7164305,7164306,7164307,7164308,7164309,7164310,7164311,7164314,7164313,7164316,7164317,7164312,7164319,7164318,7164315,7164320,7164321,7164322,7164323",1,0,0,NA,NA,"f1fdb7385dfd7958e2d72a1d46d4a218",1,0,1730383138,"2024-10-31 13:58:58","2024-10-31 14:08:29","0000-00-00 00:00:00",6,0,59,111,155,163,219,254,266,422,311,295,478,339,385,460,451,534,542,571,7164314,7164313,7164316,7164317,7164312,7164319,7164318,7164315
"2171",255,0,0,31,7164323,NA,1187,1,291182959722573,0,1,2,7,8,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,4,3,1,1,2,6,7,5,5,5,5,7,7,7,7,7,7,2,5,NA,3,NA,1,1,4,1,3,5,2,4,2,3,2,2,NA,NA,0,1,0,0,0,1,0,0,0,0,NA,6,NA,3,2,72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Avast/129.0.0.0",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,"7164300,7164301,7164304,7164305,7164306,7164307,7164308,7164309,7164310,7164311,7164316,7164315,7164314,7164312,7164312,7164312,7164318,7164313,7164319,7164317,7164320,7164321,7164322,7164323",1,0,0,NA,NA,"079203f097db22a5a0d2f9781b4c3221",1,0,1730387685,"2024-10-31 15:14:45","2024-10-31 15:34:32","0000-00-00 00:00:00",13,0,94,183,264,354,473,559,571,948,984,898,728,657,1019,969,1002,1060,1109,1187,7164316,7164315,7164314,7164312,7164318,7164313,7164319,7164317
"2181",256,0,0,31,7164323,NA,470,1,291086031544527,0,1,2,6,9,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,5,6,5,1,3,4,4,5,4,4,4,4,5,5,5,6,6,6,2,3,NA,3,NA,1,1,3,4,4,3,3,4,3,3,3,3,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,1,NA,7,2,76,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36 Edg/130.0.0.0","https://deref-1und1-02.de/",0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,"7164300,7164301,7164304,7164305,7164306,7164307,7164308,7164309,7164310,7164311,7164316,7164312,7164318,7164315,7164317,7164319,7164314,7164313,7164320,7164320,7164320,7164321,7164322,7164323",1,1,0,NA,NA,"d649d9a187d3e4965fb41371f5d6391b",1,0,1730388542,"2024-10-31 15:29:02","2024-10-31 15:36:52","0000-00-00 00:00:00",4,0,60,108,137,145,180,231,240,278,390,380,318,261,343,300,362,423,430,470,7164316,7164312,7164318,7164315,7164317,7164319,7164314,7164313
"2191",258,0,0,31,7164323,NA,955,1,291182960144385,0,1,8,8,8,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,6,6,5,5,1,0,3,3,5,4,3,4,3,5,5,4,5,5,5,2,3,NA,5,NA,3,2,2,4,2,4,2,3,2,3,2,2,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,3,NA,5,2,68,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,"7164300,7164301,7164304,7164305,7164306,7164307,7164308,7164309,7164310,7164311,7164315,7164313,7164316,7164317,7164314,7164319,7164318,7164312,7164320,7164321,7164322,7164323",1,0,0,NA,NA,"93ae41a2c4293b2c5c097a7f2c2fa893",1,0,1730390808,"2024-10-31 16:06:48","2024-10-31 16:22:43","0000-00-00 00:00:00",4,0,46,72,111,212,255,289,300,917,738,839,727,777,812,898,867,930,935,955,7164315,7164313,7164316,7164317,7164314,7164319,7164318,7164312
"2201",259,0,0,31,7164323,NA,442,1,291182960079079,0,1,2,9,9,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,6,7,7,1,6,6,1,6,4,6,4,4,4,2,3,4,4,4,1,4,NA,2,NA,1,1,4,1,3,3,1,1,3,3,2,1,NA,NA,0,1,0,1,1,0,0,0,0,0,NA,2,NA,4,2,71,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36 Edg/130.0.0.0",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,"7164300,7164301,7164304,7164305,7164306,7164307,7164308,7164309,7164310,7164311,7164316,7164313,7164318,7164317,7164312,7164314,7164315,7164319,7164320,7164321,7164322,7164323",0,1,0,NA,NA,"9abb3916392c6467508ed76ce3e11b1b",1,0,1730391470,"2024-10-31 16:17:50","2024-10-31 16:25:12","0000-00-00 00:00:00",5,0,50,139,186,190,239,274,281,339,313,353,366,306,332,323,387,399,413,442,7164316,7164313,7164318,7164317,7164312,7164314,7164315,7164319
"2211",260,0,0,31,7164323,NA,213,1,291086030847175,0,1,2,2,9,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,3,3,3,3,3,4,4,0,4,4,4,4,4,4,4,4,4,3,3,NA,4,NA,3,3,4,3,3,4,3,3,3,3,3,3,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,3,NA,7,1,41,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0","https://meinungsplatz.de/",0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,"7164300,7164301,7164304,7164305,7164306,7164307,7164308,7164309,7164310,7164311,7164317,7164319,7164313,7164316,7164314,7164312,7164315,7164318,7164320,7164321,7164322,7164323",0,0,0,NA,NA,"614708af773a9cf8d76aab7312e9149f",1,0,1730391481,"2024-10-31 16:18:01","2024-10-31 16:21:34","0000-00-00 00:00:00",5,0,38,53,61,63,72,81,83,106,94,101,143,97,88,150,91,189,199,213,7164317,7164319,7164313,7164316,7164314,7164312,7164315,7164318
"2221",261,0,0,31,7164323,NA,692,1,291086031442090,0,1,1,9,8,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,7,7,6,2,1,2,2,1,5,3,5,2,1,1,1,1,4,7,6,1,1,NA,1,NA,1,2,3,3,3,2,3,2,4,1,2,3,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,7,NA,8,1,72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","https://survey.maximiles.com/",0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,"7164300,7164301,7164304,7164305,7164306,7164307,7164308,7164309,7164310,7164311,7164314,7164317,7164318,7164315,7164312,7164319,7164313,7164316,7164320,7164321,7164322,7164323",0,1,0,NA,NA,"2eb55732d951bd54f020bdba0f94abb5",1,0,1730392217,"2024-10-31 16:30:17","2024-10-31 16:41:49","0000-00-00 00:00:00",5,0,52,117,162,247,297,340,350,557,606,400,529,627,429,489,580,648,654,692,7164314,7164317,7164318,7164315,7164312,7164319,7164313,7164316
"2231",262,0,0,31,7164323,NA,809,1,290718017825866,0,1,3,9,8,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,5,3,2,3,3,5,6,4,6,6,6,5,5,5,5,5,6,1,2,NA,5,NA,3,3,3,4,2,3,4,3,2,3,3,4,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,1,NA,5,2,73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0","https://survey.maximiles.com/",0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,"7164300,7164301,7164304,7164305,7164306,7164307,7164308,7164309,7164310,7164311,7164315,7164319,7164312,7164317,7164314,7164318,7164313,7164316,7164320,7164321,7164322,7164323",0,0,0,NA,NA,"89adf5694145d50e87ca88b9916e77f4",1,0,1730392557,"2024-10-31 16:35:57","2024-10-31 16:49:26","0000-00-00 00:00:00",6,0,92,148,193,292,363,430,442,549,692,633,492,730,597,666,528,766,774,809,7164315,7164319,7164312,7164317,7164314,7164318,7164313,7164316
"2241",263,0,0,31,7164323,NA,677,1,291182959506687,0,1,3,5,8,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,4,4,3,3,3,4,5,4,5,4,5,6,6,6,6,6,6,2,5,NA,2,NA,1,2,3,4,3,2,3,3,3,3,2,2,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,1,NA,7,2,75,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,"7164300,7164301,7164304,7164305,7164306,7164307,7164308,7164309,7164310,7164311,7164317,7164312,7164314,7164313,7164319,7164316,7164318,7164315,7164320,7164321,7164322,7164323",0,0,0,NA,NA,"8fd838f438d6785129432ec937b539aa",1,0,1730393653,"2024-10-31 16:54:13","2024-10-31 17:05:30","0000-00-00 00:00:00",5,0,79,135,182,208,264,332,346,431,471,446,605,543,405,550,512,627,640,677,7164317,7164312,7164314,7164313,7164319,7164316,7164318,7164315
